vertex_id,title,x,y,path
KE,Kenya,536.25,338.85,"M -32.75 10.149999999999977 L -31.94999999999999 4.449999999999989 L -26.25 3.9499999999999886 L -27.149999999999977 2.1499999999999773 L -31.25 3.5499999999999545 L -33.35000000000002 1.75 L -33.35000000000002 -0.6500000000000341 L -29.05000000000001 -7.850000000000023 L -26.55000000000001 -8.950000000000045 L -25.05000000000001 -12.650000000000034 L -25.44999999999999 -19.350000000000023 L -28.350000000000023 -23.25 L -29.94999999999999 -27.05000000000001 L -29.44999999999999 -29.350000000000023 L -31.75 -30.25 L -33.35000000000002 -33.950000000000045 L -29.94999999999999 -37.35000000000002 L -21.25 -40.75 L -19.549999999999955 -37.25 L -16.950000000000045 -37.25 L -15.950000000000045 -35.75 L -9.149999999999977 -35.650000000000034 L 1.4500000000000455 -28.75 L 4.75 -28.75 L 13.450000000000045 -26.850000000000023 L 16.149999999999977 -30.75 L 23.950000000000045 -34.25 L 26.850000000000023 -31.450000000000045 L 33.35000000000002 -31.55000000000001 L 28.75 -25.05000000000001 L 25.649999999999977 -22.05000000000001 L 25.450000000000045 8.949999999999989 L 29.950000000000045 14.849999999999966 L 30.049999999999955 15.949999999999989 L 27.850000000000023 18.149999999999977 L 24.549999999999955 18.549999999999955 L 24.850000000000023 20.25 L 22.25 23.049999999999955 L 18.549999999999955 24.75 L 18.950000000000045 26.75 L 16.75 29.849999999999966 L 15.149999999999977 34.44999999999999 L 11.950000000000045 40.25 L 10.149999999999977 40.75 L -3.1499999999999773 30.94999999999999 L -2.75 26.94999999999999 Z"
CD,Democratic Republic of the Congo,399.85,374.35,"M 61.64999999999998 -18.150000000000034 L 61.75 -15.650000000000034 L 61.049999999999955 -15.350000000000023 L 61.049999999999955 -16.25 Z  M 80.14999999999998 -52.35000000000002 L 73.54999999999995 -46.75 L 73.44999999999999 -44.55000000000001 L 68.84999999999997 -40.85000000000002 L 68.84999999999997 -38.450000000000045 L 66.75 -33.450000000000045 L 63.549999999999955 -30.05000000000001 L 64.04999999999995 -28.450000000000045 L 66.34999999999997 -30.25 L 65.64999999999998 -26.55000000000001 L 65.84999999999997 -22.650000000000034 L 63.94999999999999 -21.650000000000034 L 62.849999999999966 -20.150000000000034 L 61.44999999999999 -20.950000000000045 L 59.75 -16.350000000000023 L 59.849999999999966 -13.550000000000011 L 60.049999999999955 -12.050000000000011 L 61.049999999999955 -11.550000000000011 L 62.849999999999966 -8.75 L 62.64999999999998 -6.350000000000023 L 61.64999999999998 -0.4500000000000455 L 62.549999999999955 3.5499999999999545 L 61.64999999999998 8.149999999999977 L 64.04999999999995 12.649999999999977 L 62.349999999999966 15.25 L 65.04999999999995 21.849999999999966 L 70.75 27.44999999999999 L 71.44999999999999 31.25 L 74.04999999999995 34.64999999999998 L 60.14999999999998 36.75 L 59.94999999999999 36.849999999999966 L 55.349999999999966 41.849999999999966 L 55.25 45.64999999999998 L 56.75 44.349999999999966 L 58.14999999999998 47.94999999999999 L 57.75 54.049999999999955 L 55.44999999999999 61.849999999999966 L 56.64999999999998 65.44999999999999 L 61.049999999999955 69.75 L 64.94999999999999 70.44999999999999 L 64.75 68.64999999999998 L 67.44999999999999 67.94999999999999 L 67.44999999999999 78.75 L 65.54999999999995 77.04999999999995 L 62.14999999999998 78.84999999999997 L 55.25 70.44999999999999 L 49.349999999999966 69.04999999999995 L 45.549999999999955 62.94999999999999 L 41.44999999999999 66.75 L 35.64999999999998 65.75 L 30.25 63.549999999999955 L 29.649999999999977 59.75 L 21.25 61.25 L 22.149999999999977 59.049999999999955 L 18.649999999999977 56.94999999999999 L 17.549999999999955 58.349999999999966 L 14.649999999999977 57.75 L 10.649999999999977 58.94999999999999 L 6.649999999999977 58.349999999999966 L 4.149999999999977 60.14999999999998 L 3.5499999999999545 56.849999999999966 L 4.75 52.75 L 3.4499999999999886 49.049999999999955 L 0.9499999999999886 46.349999999999966 L 1.5499999999999545 36.25 L 0.049999999999954525 32.849999999999966 L 0.3499999999999659 26.75 L -10.350000000000023 26.75 L -9.550000000000011 23.649999999999977 L -12.25 24.349999999999966 L -18.650000000000034 24.349999999999966 L -18.75 28.44999999999999 L -20.05000000000001 29.25 L -20.05000000000001 32.849999999999966 L -29.950000000000045 32.849999999999966 L -35.25 33.549999999999955 L -41.85000000000002 21.94999999999999 L -43.25 15.449999999999989 L -45.650000000000034 14.849999999999966 L -59.150000000000034 15.149999999999977 L -71.95000000000005 14.949999999999989 L -78.15000000000003 16.649999999999977 L -80.15000000000003 14.25 L -77.65000000000003 13.949999999999989 L -78.25 8.349999999999966 L -72.95000000000005 4.75 L -70.55000000000001 6.0499999999999545 L -67.55000000000001 5.149999999999977 L -62.05000000000001 1.75 L -61.75 6.849999999999966 L -58.150000000000034 6.149999999999977 L -55.05000000000001 2.1499999999999773 L -52.05000000000001 -0.35000000000002274 L -49.35000000000002 -1.150000000000034 L -46.450000000000045 -6.650000000000034 L -46.950000000000045 -10.050000000000011 L -46.450000000000045 -16.350000000000023 L -44.05000000000001 -18.55000000000001 L -41.35000000000002 -23.650000000000034 L -37.55000000000001 -25.650000000000034 L -33.75 -29.850000000000023 L -34.05000000000001 -32.55000000000001 L -32.05000000000001 -38.150000000000034 L -32.85000000000002 -42.650000000000034 L -31.150000000000034 -47.150000000000034 L -31.150000000000034 -52.25 L -26.55000000000001 -60.450000000000045 L -26.450000000000045 -63.35000000000002 L -26.350000000000023 -67.55000000000001 L -27.25 -70.25 L -25.75 -70.95000000000005 L -22.650000000000034 -75.35000000000002 L -19.950000000000045 -77.25 L -17.25 -77.35000000000002 L -12.050000000000011 -74.25 L -9.850000000000023 -71.25 L -7.550000000000011 -71.55000000000001 L -4.650000000000034 -70.25 L -0.35000000000002274 -70.25 L 5.5499999999999545 -68.95000000000005 L 9.549999999999955 -74.75 L 13.649999999999977 -72.75 L 22.94999999999999 -77.05000000000001 L 25.549999999999955 -75.55000000000001 L 29.849999999999966 -76.45000000000005 L 30.349999999999966 -78.85000000000002 L 34.25 -77.85000000000002 L 36.849999999999966 -78.35000000000002 L 39.64999999999998 -76.75 L 43.049999999999955 -76.55000000000001 L 45.14999999999998 -77.85000000000002 L 47.849999999999966 -76.85000000000002 L 50.64999999999998 -72.85000000000002 L 56.049999999999955 -70.15000000000003 L 58.94999999999999 -72.45000000000005 L 62.549999999999955 -70.75 L 64.84999999999997 -73.25 L 71.25 -67.35000000000002 L 73.84999999999997 -66.65000000000003 L 74.04999999999995 -64.45000000000005 L 76.54999999999995 -63.450000000000045 L 75.75 -59.650000000000034 L 76.64999999999998 -58.450000000000045 L 75.44999999999999 -54.85000000000002 Z"
FR,France,639.65,485.65000000000003,"M 41.75 33.94999999999999 L 44.75 36.55000000000001 L 44.450000000000045 38.05000000000001 L 40.55000000000007 37.55000000000001 L 39.450000000000045 35.55000000000001 Z  M -42.75 -37.55000000000001 L -43.549999999999955 -36.950000000000045 L -43.75 -35.950000000000045 L -44.75 -38.05000000000001 Z"
MR,Mauritania,121.25,160.3,"M 18.44999999999999 -57.10000000000001 L 45.75 -39.80000000000001 L 51.75 -35.900000000000006 L 51.75 -35.900000000000006 L 36.650000000000006 -35.70000000000002 L 42.849999999999994 14.5 L 45.94999999999999 40.79999999999998 L 48.349999999999994 42.69999999999999 L 47.05000000000001 49.89999999999998 L 14.550000000000011 50.39999999999998 L 10.449999999999989 51.5 L 2.75 51.19999999999999 L 1.25 54 L -2.950000000000003 49.69999999999999 L -5.650000000000006 50.29999999999998 L -6.349999999999994 55.89999999999998 L -10.150000000000006 57.099999999999994 L -14.549999999999997 53.89999999999998 L -16.150000000000006 50.79999999999998 L -18.450000000000003 49.79999999999998 L -20.650000000000006 45.19999999999999 L -23.450000000000003 45.5 L -28.049999999999997 41.099999999999994 L -33.05 41.099999999999994 L -39.25 42.69999999999999 L -44.849999999999994 42.79999999999998 L -46.55 48.69999999999999 L -45.95 41.39999999999998 L -43.650000000000006 35.89999999999998 L -42.55 29.69999999999999 L -44.25 20.599999999999994 L -46.95 16.899999999999977 L -44.45 9.5 L -47.25 4.899999999999977 L -48.45 5.5 L -50.650000000000006 1.0999999999999943 L -51.75 4.699999999999989 L -51.05 -0.4000000000000057 L -17.549999999999997 -1.1000000000000227 L -18.349999999999994 -11.700000000000017 L -19.049999999999997 -14 L -17.75 -16.5 L -14.450000000000003 -18.900000000000006 L -9.349999999999994 -21 L -9.75 -44.30000000000001 L 18.44999999999999 -44.80000000000001 Z  M 51.75 -35.900000000000006 L 51.75 -35.900000000000006 L 51.75 -35.900000000000006 Z  M 51.75 -35.900000000000006 L 51.75 -35.900000000000006 L 51.75 -35.900000000000006 L 51.75 -35.900000000000006 L 51.75 -35.900000000000006 L 51.75 -35.900000000000006 Z"
DZ,Algeria,227.85,90.64999999999999,"M -60.849999999999994 29.85000000000001 L -88.15 12.550000000000011 L -88.15 8.950000000000003 L -88.35 -0.6499999999999915 L -79.35 -7.849999999999994 L -75.35 -9.049999999999997 L -63.44999999999999 -10.249999999999986 L -61.650000000000006 -9.449999999999989 L -59.44999999999999 -13.049999999999997 L -51.75 -19.249999999999986 L -45.54999999999998 -21.349999999999994 L -44.849999999999994 -23.749999999999986 L -47.150000000000006 -27.349999999999994 L -45.849999999999994 -30.64999999999999 L -38.75 -32.24999999999999 L -39.75 -34.74999999999999 L -36.150000000000006 -35.64999999999999 L -25.25 -35.24999999999999 L -23.650000000000006 -39.64999999999999 L -26.849999999999994 -41.849999999999994 L -29.049999999999983 -46.94999999999999 L -29.150000000000006 -55.74999999999999 L -30.94999999999999 -60.849999999999994 L -30.049999999999983 -62.349999999999994 L -34.04999999999998 -65.94999999999999 L -30.049999999999983 -66.35 L -25.849999999999994 -69.14999999999999 L -25.25 -71.04999999999998 L -18.049999999999983 -74.64999999999999 L -16.150000000000006 -73.44999999999999 L -13.949999999999989 -76.24999999999999 L -6.150000000000006 -80.94999999999999 L 7.450000000000017 -82.35 L 9.950000000000017 -84.55 L 14.550000000000011 -84.24999999999999 L 17.650000000000006 -85.74999999999999 L 25.849999999999994 -85.64999999999999 L 29.75000000000003 -83.05 L 37.95000000000002 -85.85 L 39.150000000000006 -87.64999999999999 L 44.04999999999998 -85.74999999999999 L 48.150000000000006 -87.85 L 52.650000000000006 -85.35 L 58.650000000000006 -86.35 L 56.95000000000002 -83.24999999999999 L 55.650000000000006 -74.54999999999998 L 56.349999999999994 -72.75 L 55.650000000000006 -62.24999999999999 L 52.25000000000003 -59.849999999999994 L 49.25000000000003 -54.44999999999999 L 51.650000000000006 -47.44999999999999 L 54.54999999999998 -46.24999999999999 L 56.54999999999998 -40.94999999999999 L 62.75000000000003 -36.04999999999999 L 66.95000000000002 -17.749999999999986 L 64.95000000000002 -16.64999999999999 L 68.25000000000003 -11.649999999999991 L 69.65 -6.949999999999989 L 69.35 1.3500000000000085 L 70.65 5.250000000000014 L 68.95000000000002 10.750000000000014 L 70.54999999999998 14.950000000000003 L 69.95000000000002 18.250000000000014 L 66.95000000000002 19.650000000000006 L 66.25000000000003 21.950000000000003 L 71.15 28.650000000000006 L 71.75000000000003 33.750000000000014 L 74.85 37.150000000000006 L 77.65 36.55000000000001 L 84.85 39.15000000000002 L 88.35 46.05 L 50.25000000000003 70.45 L 36.45000000000002 83.15000000000002 L 22.75 86.25000000000001 L 14.950000000000017 87.85000000000001 L 13.150000000000006 86.25000000000001 L 14.450000000000017 84.35000000000001 L 14.150000000000006 80.55 L 7.150000000000006 78.25000000000001 L 5.25 76.25000000000001 L 2.8499999999999943 76.75000000000001 L 0.6500000000000057 74.15000000000002 L -3.3499999999999943 72.25000000000001 L -3.6500000000000057 68.95 L -54.849999999999994 33.750000000000014 L -54.849999999999994 33.750000000000014 L -54.849999999999994 33.750000000000014 L -54.849999999999994 33.750000000000014 L -54.849999999999994 33.750000000000014 L -54.849999999999994 33.750000000000014 L -54.849999999999994 33.750000000000014 L -54.849999999999994 33.750000000000014 Z"
ER,Eritrea,552.3,211.39999999999998,"M 2.300000000000068 -5.999999999999972 L 5.400000000000091 -3.299999999999983 L 3.1000000000000227 -3.6999999999999886 L 1.5 -4.799999999999983 Z  M 28.300000000000068 21.80000000000001 L 24.600000000000023 24.80000000000001 L 22 23.80000000000001 L 18.40000000000009 20.30000000000001 L 16.40000000000009 17.00000000000003 L 12.100000000000023 13.800000000000011 L 9.100000000000023 9.500000000000028 L 2.900000000000091 6.400000000000034 L -2.099999999999909 5.400000000000034 L -4.699999999999932 6.500000000000028 L -5.7999999999999545 4.800000000000011 L -11.299999999999955 6.700000000000017 L -15.799999999999955 2.6000000000000227 L -18.59999999999991 9.300000000000011 L -20.899999999999977 6.300000000000011 L -22.799999999999955 7.800000000000011 L -27.399999999999977 7.900000000000034 L -28.299999999999955 0.5000000000000284 L -23.799999999999955 -9.399999999999977 L -24.399999999999977 -11.799999999999983 L -23.299999999999955 -16.599999999999966 L -19.899999999999977 -16.19999999999999 L -19 -18.799999999999983 L -13 -20.599999999999966 L -9.599999999999909 -24.799999999999983 L -6.899999999999977 -19.399999999999977 L -5 -12.599999999999966 L -4.399999999999977 -7.999999999999972 L -2.5 -2.8999999999999773 L -0.2999999999999545 -0.5999999999999659 L 1 -2.6999999999999886 L 4.5 2.5000000000000284 L 6.5 1.8000000000000114 L 8.5 4.400000000000034 L 11.800000000000068 4.900000000000034 L 16.200000000000045 11.000000000000028 L 21.40000000000009 14.200000000000017 L 25.40000000000009 20.400000000000034 Z"
GQ,Equatorial Guinea,299.85,320.65,"M -9.650000000000034 -11.549999999999955 L -8.050000000000011 -10.649999999999977 L -10.350000000000023 -6.849999999999966 L -12.150000000000034 -7.349999999999966 Z  M 11.949999999999989 1.650000000000034 L 12.149999999999977 11.450000000000045 L -0.75 11.550000000000011 L -4.650000000000034 10.050000000000011 L -0.8500000000000227 3.9500000000000455 L -0.8500000000000227 0.25 L 0.75 1.75 Z"
MU,Mauritius,698.55,514.5,"M 1.4500000000000455 -1.5 L 1.0500000000000682 1.8999999999999773 L -1.4499999999999318 2.1000000000000227 L -0.049999999999954525 -2.1000000000000227 Z"
SN,Senegal,92.7,220.3,"M -17.799999999999997 8.099999999999994 L -21.10000000000001 1.5 L -23.200000000000003 -1.1000000000000227 L -26.200000000000003 -1.9000000000000057 L -22.900000000000006 -3.5 L -18 -11.300000000000011 L -16.299999999999997 -17.200000000000017 L -10.700000000000003 -17.30000000000001 L -4.5 -18.900000000000006 L 0.5 -18.900000000000006 L 5.099999999999994 -14.5 L 7.8999999999999915 -14.800000000000011 L 10.099999999999994 -10.200000000000017 L 12.399999999999991 -9.200000000000017 L 14 -6.100000000000023 L 18.39999999999999 -2.9000000000000057 L 18.89999999999999 0.39999999999997726 L 21.099999999999994 4.599999999999994 L 20 6.399999999999977 L 24.200000000000003 9.299999999999983 L 26.200000000000003 12.899999999999977 L 26.200000000000003 17.5 L 20.39999999999999 17.599999999999994 L 18 18.5 L 11.899999999999991 16.799999999999983 L 11.899999999999991 15.699999999999989 L 6.3999999999999915 15.5 L -6.1000000000000085 15.699999999999989 L -10.100000000000009 17.799999999999983 L -14.799999999999997 17.799999999999983 L -19 18.899999999999977 L -19.400000000000006 16.799999999999983 L -19.299999999999997 12.599999999999994 L -18.700000000000003 11.699999999999989 L -11.5 11.699999999999989 L -11.5 10.299999999999983 L -6.5 9.299999999999983 L -5.700000000000003 7.799999999999983 L 0.5999999999999943 10.699999999999989 L 5.200000000000003 9.799999999999983 L 4 7.699999999999989 L 1 8.899999999999977 L -1.1000000000000085 7.099999999999994 L -5.400000000000006 5.799999999999983 L -8.900000000000006 7.899999999999977 Z"
KM,Comoros,585.3,440.6,"M 5 1.7999999999999545 L 5.2000000000000455 4.2999999999999545 L 2.7000000000000455 2.3999999999999773 L 4.100000000000023 2.599999999999966 Z  M -3.5 0.39999999999997726 L -5.199999999999932 -0.6000000000000227 L -5.099999999999909 -4.300000000000011 L -4 -4 Z"
ET,Ethiopia,558.3,263,"M 10.900000000000091 -17.599999999999994 L 10 -16.80000000000001 L 10.900000000000091 -16 L 12.300000000000068 -14.699999999999989 L 18 -15.900000000000006 L 20.600000000000023 -15.099999999999994 L 18.200000000000045 -12 L 19.800000000000068 -8.400000000000006 L 24.600000000000023 -1.5 L 29.700000000000045 2.1000000000000227 L 54.60000000000002 10.800000000000011 L 63.10000000000002 10.899999999999977 L 49.80000000000007 23.399999999999977 L 37.200000000000045 36.69999999999999 L 28.90000000000009 36.19999999999999 L 21.800000000000068 38.69999999999999 L 18.90000000000009 41.80000000000001 L 13.400000000000091 42.39999999999998 L 11.300000000000068 44.30000000000001 L 4.800000000000068 44.39999999999998 L 1.900000000000091 41.60000000000002 L -5.899999999999977 45.10000000000002 L -8.599999999999909 49 L -17.299999999999955 47.10000000000002 L -20.59999999999991 47.10000000000002 L -31.199999999999932 40.19999999999999 L -38 40.10000000000002 L -39 38.60000000000002 L -40.09999999999991 37.30000000000001 L -39.89999999999998 32.80000000000001 L -44 32.39999999999998 L -46.89999999999998 28.19999999999999 L -48.89999999999998 21.5 L -52.599999999999966 18.69999999999999 L -57.49999999999994 12.800000000000011 L -63.099999999999966 11.600000000000023 L -62.099999999999966 6.5 L -55.299999999999955 6.199999999999989 L -54.099999999999966 4.600000000000023 L -54.39999999999998 -2.3999999999999773 L -52.299999999999955 -9.300000000000011 L -52.599999999999966 -11.900000000000006 L -49.99999999999994 -14.599999999999994 L -46.89999999999998 -14.5 L -46.09999999999991 -22.19999999999999 L -44.69999999999993 -23.30000000000001 L -41.19999999999993 -29.099999999999994 L -37.09999999999991 -30.099999999999994 L -36 -35.900000000000006 L -34.69999999999993 -37.69999999999999 L -33.39999999999998 -43.69999999999999 L -28.799999999999955 -43.80000000000001 L -26.899999999999977 -45.30000000000001 L -24.59999999999991 -42.30000000000001 L -21.799999999999955 -49 L -17.299999999999955 -44.900000000000006 L -11.799999999999955 -46.80000000000001 L -10.699999999999932 -45.099999999999994 L -8.099999999999909 -46.19999999999999 L -3.099999999999909 -45.19999999999999 L 3.1000000000000227 -42.099999999999994 L 6.100000000000023 -37.80000000000001 L 10.400000000000091 -34.599999999999994 L 12.400000000000091 -31.30000000000001 L 16 -27.80000000000001 L 10.600000000000023 -19.80000000000001 Z"
CI,Ivory Coast,168.89999999999998,278.65,"M 20.900000000000034 20.25 L 19.700000000000017 20.150000000000034 L 20.900000000000034 20.150000000000034 L 20.900000000000034 20.150000000000034 Z  M -16.799999999999983 21.150000000000034 L -15.199999999999989 16.75 L -15.699999999999989 14.450000000000045 L -18.69999999999999 13.350000000000023 L -19.69999999999999 10.950000000000045 L -25.69999999999999 9.150000000000034 L -23.49999999999997 6.850000000000023 L -23.099999999999966 3.650000000000034 L -24.69999999999999 0.1500000000000341 L -22.599999999999966 0.1500000000000341 L -20.899999999999977 -4.649999999999977 L -22.899999999999977 -7.5499999999999545 L -18.19999999999999 -8.849999999999966 L -20.49999999999997 -10.349999999999966 L -19.69999999999999 -15.75 L -21.49999999999997 -15.549999999999955 L -22.399999999999977 -20.149999999999977 L -20.899999999999977 -22.049999999999955 L -18.19999999999999 -24.44999999999999 L -12.199999999999989 -22.44999999999999 L -9.999999999999972 -23.74999999999997 L -9.799999999999983 -26.44999999999999 L -7.699999999999989 -25.649999999999977 L -6.199999999999989 -27.049999999999983 L -6.099999999999966 -23.44999999999999 L -4.199999999999989 -22.549999999999955 L -2.4999999999999716 -24.549999999999983 L -0.0999999999999659 -24.649999999999977 L 2.5000000000000284 -23.74999999999997 L 4.700000000000017 -20.25 L 7.200000000000017 -18.44999999999999 L 15.700000000000017 -20.849999999999966 L 19.600000000000023 -20.549999999999955 L 23.400000000000034 -16.149999999999977 L 24.00000000000003 -16.94999999999999 L 23.30000000000001 -13.25 L 24.700000000000017 -12.149999999999977 L 25.700000000000017 -6.149999999999977 L 22.900000000000034 -2.849999999999966 L 21.30000000000001 3.5500000000000114 L 19.50000000000003 7.4500000000000455 L 22.100000000000023 15.75 L 23.700000000000017 16.150000000000034 L 23.200000000000017 19.75 L 19.200000000000017 20.05000000000001 L 13.500000000000028 19.150000000000034 L -2.1999999999999886 21.150000000000034 L -11.099999999999966 24.350000000000023 L -16.299999999999983 27.05000000000001 Z"
GH,Ghana,207.2,274.55,"M -17.399999999999977 24.349999999999966 L -17.399999999999977 24.25 L -17.399999999999977 24.25 L -16.399999999999977 24.25 L -15.099999999999994 23.849999999999966 L -14.599999999999994 20.25 L -16.19999999999999 19.849999999999966 L -18.799999999999983 11.550000000000011 L -17 7.649999999999977 L -15.399999999999977 1.25 L -12.599999999999994 -2.0500000000000114 L -13.599999999999994 -8.050000000000011 L -15 -9.150000000000034 L -14.299999999999983 -12.850000000000023 L -16.399999999999977 -23.350000000000023 L -15 -25.650000000000006 L 2.4000000000000057 -25.950000000000017 L 6.900000000000006 -27.25 L 8.400000000000006 -26.650000000000006 L 7.600000000000023 -22.950000000000017 L 11.700000000000017 -19.950000000000017 L 10.400000000000006 -13.949999999999989 L 13 -12.449999999999989 L 11.700000000000017 -6.75 L 14.600000000000023 -2.9499999999999886 L 13.400000000000006 -2.3500000000000227 L 14.100000000000023 5.149999999999977 L 13.100000000000023 9.349999999999966 L 15.300000000000011 12.75 L 18.80000000000001 15.449999999999989 L 17.200000000000017 17.649999999999977 L 11.600000000000023 18.25 L 5.700000000000017 20.75 L 2.1000000000000227 23.05000000000001 L -4.299999999999983 24.849999999999966 L -8.699999999999989 27.25 L -11 25.75 Z"
ZM,Zambia,450.85,451.05,"M 7.75 28.75 L 5.0499999999999545 28.849999999999966 L 1.4499999999999886 31.55000000000001 L -0.5500000000000114 31.44999999999999 L -4.350000000000023 36.55000000000001 L -6.850000000000023 41.14999999999998 L -9.450000000000045 42.05000000000001 L -13.650000000000034 40.55000000000001 L -15.550000000000011 41.44999999999999 L -18.05000000000001 39.849999999999966 L -21.55000000000001 39.75 L -24.05000000000001 37.55000000000001 L -30.25 36.94999999999999 L -37.25 38.349999999999966 L -42.450000000000045 34.14999999999998 L -47.85000000000002 28.849999999999966 L -48.950000000000045 25.55000000000001 L -48.950000000000045 -1.5500000000000114 L -32.05000000000001 -1.650000000000034 L -33.25 -3.4499999999999886 L -31.850000000000023 -6.850000000000023 L -32.450000000000045 -13.350000000000023 L -31.55000000000001 -15.25 L -32.35000000000002 -19.75 L -28.850000000000023 -17.650000000000034 L -29.75 -15.449999999999989 L -21.350000000000023 -16.94999999999999 L -20.75 -13.150000000000034 L -15.350000000000023 -10.949999999999989 L -9.550000000000011 -9.949999999999989 L -5.4500000000000455 -13.75 L -1.650000000000034 -7.650000000000034 L 4.25 -6.25 L 11.149999999999977 2.1499999999999773 L 14.549999999999955 0.3499999999999659 L 16.44999999999999 2.0500000000000114 L 16.44999999999999 -8.75 L 13.75 -8.050000000000011 L 13.949999999999989 -6.25 L 10.049999999999955 -6.949999999999989 L 5.649999999999977 -11.25 L 4.449999999999989 -14.850000000000023 L 6.75 -22.650000000000034 L 7.149999999999977 -28.75 L 5.75 -32.35000000000002 L 9.849999999999966 -35.650000000000034 L 11.049999999999955 -38.25 L 8.949999999999989 -39.85000000000002 L 9.149999999999977 -39.94999999999999 L 23.049999999999955 -42.05000000000001 L 22.149999999999977 -39.650000000000034 L 24.849999999999966 -39.150000000000034 L 26.849999999999966 -37.150000000000034 L 28.049999999999955 -38.94999999999999 L 31.149999999999977 -37.94999999999999 L 34.849999999999966 -34.85000000000002 L 38.14999999999998 -34.35000000000002 L 42.64999999999998 -31.94999999999999 L 46.44999999999999 -27.850000000000023 L 48.94999999999999 -22.05000000000001 L 45.94999999999999 -20.05000000000001 L 46.549999999999955 -17.150000000000034 L 45.25 -14.949999999999989 L 45.349999999999966 -8.850000000000023 L 46.349999999999966 -5.550000000000011 L 42.94999999999999 -3.8500000000000227 L 43.14999999999998 0.14999999999997726 L 41.64999999999998 4.449999999999989 L 43.25 7.449999999999989 L 44.94999999999999 7.149999999999977 L 19.849999999999966 15.449999999999989 L 21.349999999999966 21.05000000000001 L 16.75 20.849999999999966 L 13.149999999999977 21.75 L 8.549999999999955 24.55000000000001 Z"
NA,Namibia,372.75,537.75,"M 40.85000000000002 -48.35000000000002 L 47.85000000000002 -49.75 L 54.05000000000001 -49.14999999999998 L 56.55000000000001 -46.94999999999999 L 53.94999999999999 -47.05000000000001 L 50.25 -44.64999999999998 L 47.55000000000001 -44.94999999999999 L 42.64999999999998 -41.05000000000001 L 40.25 -45.14999999999998 L 37.55000000000001 -45.05000000000001 L 24.94999999999999 -42.55000000000001 L 20.75 -42.35000000000002 L 20.94999999999999 -10.149999999999977 L 12.550000000000011 -9.850000000000023 L 12.649999999999977 14.950000000000045 L 12.75 48.64999999999998 L 9.25 49.950000000000045 L 5.25 54.049999999999955 L 2.4499999999999886 52.85000000000002 L -2.3500000000000227 53.450000000000045 L -8.649999999999977 51.64999999999998 L -9.149999999999977 47.14999999999998 L -12.949999999999989 45.85000000000002 L -13.649999999999977 48.450000000000045 L -16.350000000000023 50.450000000000045 L -17.44999999999999 50.25 L -23.05000000000001 44.64999999999998 L -26.25 38.75 L -29.05000000000001 29.649999999999977 L -30.05000000000001 24.350000000000023 L -30.649999999999977 15.649999999999977 L -33.25 9.75 L -32.75 -2.0499999999999545 L -34.05000000000001 -7.149999999999977 L -37.64999999999998 -11.549999999999955 L -38.75 -14.450000000000045 L -42.44999999999999 -20.149999999999977 L -44.44999999999999 -26.05000000000001 L -51.75 -38.75 L -55.44999999999999 -43.64999999999998 L -56.55000000000001 -48.85000000000002 L -56.14999999999998 -51.35000000000002 L -53.94999999999999 -52.25 L -49.55000000000001 -51.55000000000001 L -44.44999999999999 -54.05000000000001 L -37.94999999999999 -50.14999999999998 L -35.75 -50.35000000000002 L -0.35000000000002274 -50.44999999999999 L 2.25 -47.35000000000002 L 12.949999999999989 -46.05000000000001 L 15.449999999999989 -46.44999999999999 L 19.350000000000023 -44.85000000000002 L 24.350000000000023 -45.05000000000001 Z"
RW,Rwanda,467.95,356.3,"M 5.25 -7.300000000000011 L 8.25 -2.8000000000000114 L 8.25 3.3999999999999773 L 5.949999999999989 3.8999999999999773 L 0.6500000000000341 3.1999999999999886 L 0.44999999999998863 6 L -1.349999999999966 7.300000000000011 L -7.050000000000011 6.5 L -8.050000000000011 6 L -8.25 4.5 L -4.149999999999977 0.8000000000000114 L -5.25 -2.1000000000000227 L -4.149999999999977 -3.6000000000000227 L -2.25 -4.600000000000023 L 0.44999999999998863 -3.900000000000034 Z"
SX,Somaliland,603.15,258.79999999999995,"M 26.649999999999977 -12.599999999999966 L 26.450000000000045 2.800000000000068 L 18.25 15.100000000000023 L 9.75 15.000000000000057 L -15.149999999999977 6.300000000000068 L -20.25 2.7000000000000455 L -25.049999999999955 -4.19999999999996 L -26.649999999999977 -7.7999999999999545 L -24.25 -10.899999999999949 L -21.549999999999955 -15.099999999999966 L -16.649999999999977 -9.19999999999996 L -12.949999999999932 -6.19999999999996 L -7.0499999999999545 -5.7999999999999545 L 0.05000000000006821 -9.599999999999966 L 5.550000000000068 -7.999999999999943 L 13.350000000000023 -12.099999999999966 L 20.050000000000068 -11.799999999999955 L 24.25 -13.299999999999955 Z"
