vertex_id,title,x,y,path
US.WY,Wyoming,214.65,135.2,"M 41.04999999999998 38.70000000000002 L -21.849999999999994 31.400000000000006 L -46.95000000000002 27.5 L -44.150000000000006 11 L -42.05000000000001 -1.8999999999999773 L -37.25 -30.39999999999999 L -35.849999999999994 -38.69999999999999 L 46.95000000000002 -28.099999999999994 L 44.54999999999998 -0.8999999999999773 L 44.04999999999998 5.400000000000006 L 43.45000000000002 11.600000000000023 Z"
US.KS,Kansas,326.45,218.89999999999998,"M -46.55000000000001 -26.299999999999983 L 40.05000000000001 -23.69999999999999 L 45.650000000000034 -20.799999999999983 L 42.94999999999999 -15.899999999999977 L 45.55000000000001 -13.499999999999972 L 46.44999999999999 -10.699999999999989 L 49.25 -9.199999999999989 L 49.75 26.30000000000001 L -49.75 23.80000000000001 L -47.25 -15.299999999999983 Z"
US.NE,Nebraska,311.1,167.89999999999998,"M 55.39999999999998 27.30000000000001 L -31.200000000000045 24.700000000000017 L -30.100000000000023 8.000000000000028 L -55.400000000000034 6.000000000000028 L -53 -21.099999999999966 L -52.400000000000034 -27.299999999999983 L 16 -23.399999999999977 L 20.899999999999977 -19.899999999999977 L 23.899999999999977 -20.99999999999997 L 30.599999999999966 -21.19999999999999 L 32.69999999999999 -19.49999999999997 L 37.799999999999955 -17.599999999999966 L 40.599999999999966 -14.899999999999977 L 41.69999999999999 -14.499999999999972 L 42.19999999999999 -9.599999999999966 L 44.69999999999999 -5.999999999999972 L 45.799999999999955 -2.799999999999983 L 45.599999999999966 1.400000000000034 L 47.5 2.8000000000000114 L 48.19999999999999 5.400000000000034 L 48.799999999999955 14.000000000000028 L 49.599999999999966 17.00000000000003 L 49.599999999999966 17.200000000000017 L 49.599999999999966 17.200000000000017 L 49.599999999999966 17.200000000000017 L 49.599999999999966 17.200000000000017 L 51.39999999999998 21.50000000000003 Z"
US.OK,Oklahoma,321.15,271.6,"M -44.44999999999999 -28.900000000000034 L 55.05000000000001 -26.400000000000034 L 55.150000000000034 -24.30000000000001 L 55.25 -18.00000000000003 L 57.950000000000045 0.5999999999999659 L 57.85000000000002 29.799999999999955 L 52.35000000000002 28 L 47.450000000000045 24.599999999999966 L 45.55000000000001 26.19999999999999 L 42.150000000000034 24.799999999999955 L 39.75 26.299999999999955 L 37.450000000000045 25.799999999999955 L 31.950000000000045 29 L 27.450000000000045 25.399999999999977 L 24.55000000000001 26.099999999999966 L 23.75 24.69999999999999 L 21.55000000000001 26.299999999999955 L 20.950000000000045 28.5 L 19.650000000000034 25.399999999999977 L 17.350000000000023 26.69999999999999 L 13.050000000000011 24.099999999999966 L 9.150000000000034 25.5 L 7.350000000000023 21.399999999999977 L 1.75 22.299999999999955 L -4.5499999999999545 19.799999999999955 L -7.949999999999989 19.299999999999955 L -8.849999999999966 16.299999999999955 L -14.549999999999955 16.399999999999977 L -18.849999999999966 13.199999999999989 L -17.549999999999955 -19.00000000000003 L -57.94999999999999 -21.50000000000003 L -57.75 -23.600000000000023 L -57.25 -29.80000000000001 Z"
US.MO,Missouri,405.35,221.8,"M -28.950000000000045 31.799999999999983 L -29.05000000000001 25.5 L -29.150000000000034 23.399999999999977 L -29.650000000000034 -12.100000000000023 L -32.450000000000045 -13.600000000000023 L -33.35000000000002 -16.400000000000006 L -35.950000000000045 -18.80000000000001 L -33.25 -23.700000000000017 L -38.85000000000002 -26.600000000000023 L -42.85000000000002 -32.400000000000006 L -44.650000000000034 -36.70000000000002 L -44.650000000000034 -36.70000000000002 L -44.650000000000034 -36.70000000000002 L -28.25 -36.400000000000006 L -10.550000000000011 -36.900000000000006 L 6.75 -38.20000000000002 L 10.649999999999977 -34.400000000000006 L 10.649999999999977 -34.400000000000006 L 10.649999999999977 -34.400000000000006 L 9.849999999999966 -30.900000000000006 L 10.949999999999989 -25.80000000000001 L 12.349999999999966 -23.30000000000001 L 16.44999999999999 -19.200000000000017 L 19.649999999999977 -17.200000000000017 L 21.44999999999999 -11.800000000000011 L 23.049999999999955 -9.900000000000006 L 25.049999999999955 -11.600000000000023 L 29.149999999999977 -9.5 L 26.349999999999966 -0.5 L 30.25 4 L 32.75 4.899999999999977 L 38.049999999999955 8.899999999999977 L 39.64999999999998 13.099999999999994 L 38.849999999999966 16 L 40.94999999999999 18.799999999999983 L 44.549999999999955 20.399999999999977 L 44.64999999999998 24.5 L 43.349999999999966 27.399999999999977 L 41.849999999999966 26.399999999999977 L 41.14999999999998 28.69999999999999 L 40.44999999999999 29.599999999999994 L 40.14999999999998 28.799999999999983 L 39.049999999999955 27.899999999999977 L 39.25 28.899999999999977 L 39.849999999999966 30.799999999999983 L 37.75 33.19999999999999 L 38.94999999999999 34.89999999999998 L 37.64999999999998 37.39999999999998 L 28.849999999999966 38.19999999999999 L 32.64999999999998 32.89999999999998 L 31.149999999999977 29.399999999999977 Z"
US.IL,Illinois,441.95,195.55,"M 17.350000000000023 -46.650000000000006 L 17.350000000000023 -43.05000000000001 L 21.94999999999999 -34.25 L 25.55000000000001 5.25 L 24.150000000000034 9.449999999999989 L 26.05000000000001 11.75 L 26.75 15.149999999999977 L 25.350000000000023 19.349999999999994 L 23.94999999999999 20.44999999999999 L 22.150000000000034 25.649999999999977 L 20.94999999999999 26.849999999999994 L 21.150000000000034 31.75 L 19.850000000000023 34.64999999999998 L 20.650000000000034 37.349999999999994 L 16.150000000000034 38.849999999999994 L 16.350000000000023 44.44999999999999 L 10.550000000000011 42.44999999999999 L 8.75 42.75 L 7.150000000000034 45.349999999999994 L 7.949999999999989 46.64999999999998 L 4.350000000000023 45.04999999999998 L 2.25 42.25 L 3.0500000000000114 39.349999999999994 L 1.4499999999999886 35.14999999999998 L -3.849999999999966 31.149999999999977 L -6.349999999999966 30.25 L -10.25 25.75 L -7.449999999999989 16.75 L -11.550000000000011 14.649999999999977 L -13.550000000000011 16.349999999999994 L -15.149999999999977 14.449999999999989 L -16.94999999999999 9.049999999999983 L -20.149999999999977 7.049999999999983 L -24.25 2.9499999999999886 L -25.649999999999977 0.44999999999998863 L -26.75 -4.650000000000006 L -25.94999999999999 -8.150000000000006 L -25.94999999999999 -8.150000000000006 L -25.94999999999999 -8.150000000000006 L -25.349999999999966 -11.850000000000023 L -22.94999999999999 -12.950000000000017 L -20.349999999999966 -17.950000000000017 L -20.349999999999966 -20.150000000000006 L -22.05000000000001 -21.950000000000017 L -21.149999999999977 -26.05000000000001 L -17.55000000000001 -26.55000000000001 L -13.25 -29.450000000000017 L -11.649999999999977 -33.05000000000001 L -11.550000000000011 -38.150000000000006 L -14.550000000000011 -40.05000000000001 L -17.849999999999966 -44.35000000000002 L -17.849999999999966 -44.35000000000002 L -15.849999999999966 -44.45000000000002 L -0.25 -45.35000000000002 Z"
US.IN,Indiana,483.29999999999995,192.2,"M -19.399999999999977 -30.899999999999977 L -16.299999999999955 -29.5 L -10.899999999999977 -32.19999999999999 L 14.400000000000034 -35.099999999999994 L 14.600000000000023 -34.099999999999994 L 15.500000000000057 -27.399999999999977 L 19.700000000000045 9.100000000000023 L 19.400000000000034 12.200000000000017 L 20.400000000000034 14.300000000000011 L 15.800000000000068 16.400000000000006 L 12.200000000000045 16.30000000000001 L 12.900000000000034 19.400000000000006 L 10.700000000000045 21.400000000000006 L 10.300000000000068 23.5 L 8.400000000000034 24.100000000000023 L 7.500000000000057 28 L 5.900000000000034 29.80000000000001 L 2.500000000000057 27.200000000000017 L -0.39999999999997726 29.600000000000023 L -0.39999999999997726 31.100000000000023 L -3.099999999999966 31.80000000000001 L -4.2999999999999545 30.400000000000006 L -8.599999999999966 33.30000000000001 L -12.199999999999932 32 L -14.399999999999977 33.70000000000002 L -18.299999999999955 32.80000000000001 L -20.199999999999932 35.10000000000002 L -20.399999999999977 30.200000000000017 L -19.199999999999932 29 L -17.399999999999977 23.80000000000001 L -15.999999999999943 22.700000000000017 L -14.599999999999966 18.5 L -15.299999999999955 15.100000000000023 L -17.199999999999932 12.800000000000011 L -15.799999999999955 8.600000000000023 Z"
US.VT,Vermont,636.7,93.05000000000001,"M 3.3999999999999773 20.14999999999999 L -0.900000000000091 21.14999999999999 L -4 8.049999999999983 L -6.300000000000068 7.849999999999994 L -6.300000000000068 5.249999999999986 L -8.400000000000091 0.44999999999998863 L -7.900000000000091 -2.8500000000000085 L -8.400000000000091 -6.750000000000014 L -9.700000000000045 -8.250000000000014 L -11.300000000000068 -15.350000000000009 L -3.800000000000068 -17.35000000000001 L 10 -21.150000000000006 L 9.699999999999932 -16.250000000000014 L 11.299999999999955 -14.250000000000014 L 10.5 -11.350000000000009 L 7 -7.550000000000011 L 7.5 -5.250000000000014 L 7.199999999999932 1.049999999999983 L 6.099999999999909 5.749999999999986 L 7 9.549999999999983 L 7 16.849999999999994 L 8.699999999999932 18.94999999999999 L 8.699999999999932 18.94999999999999 Z"
US.AR,Arkansas,409.79999999999995,281.54999999999995,"M -24.399999999999977 30.350000000000023 L -24.699999999999932 21.250000000000057 L -28.599999999999966 21.250000000000057 L -30.799999999999955 19.850000000000023 L -30.699999999999932 -9.349999999999966 L -33.39999999999998 -27.94999999999996 L 26.700000000000045 -30.349999999999966 L 28.200000000000045 -26.849999999999966 L 24.400000000000034 -21.549999999999955 L 33.200000000000045 -22.349999999999966 L 33.400000000000034 -19.649999999999977 L 30.600000000000023 -17.749999999999943 L 31.100000000000023 -14.649999999999977 L 28.700000000000045 -11.749999999999943 L 29.000000000000057 -7.349999999999966 L 26.400000000000034 -5.149999999999977 L 26.900000000000034 -3.849999999999966 L 24.400000000000034 -2.1499999999999773 L 22.700000000000045 1.0500000000000682 L 23.000000000000057 4.750000000000057 L 18.200000000000045 9.450000000000045 L 19.000000000000057 11.450000000000045 L 16.500000000000057 12.250000000000057 L 17.300000000000068 15.250000000000057 L 14.800000000000068 17.550000000000068 L 16.400000000000034 20.950000000000045 L 15.800000000000068 23.650000000000034 L 17.100000000000023 26.450000000000045 L 16.300000000000068 28.750000000000057 L 13.600000000000023 28.950000000000045 Z"
US.TX,Texas,299.45,341.7,"M 79.55000000000001 -40.30000000000001 L 81.75 -38.89999999999998 L 85.65000000000003 -38.89999999999998 L 85.94999999999999 -29.80000000000001 L 86.35000000000002 -12.699999999999989 L 89.75 -8 L 89.55000000000001 -5.899999999999977 L 94.35000000000002 3.1999999999999886 L 93.55000000000001 6.900000000000034 L 91.35000000000002 11.300000000000011 L 91.75 19.5 L 90.65000000000003 21.100000000000023 L 88.75 24.69999999999999 L 89.65000000000003 26.400000000000034 L 86.94999999999999 26.30000000000001 L 78.15000000000003 30.400000000000034 L 79.55000000000001 28.30000000000001 L 76.65000000000003 29.19999999999999 L 77.35000000000002 25.30000000000001 L 73.25 26.69999999999999 L 72.65000000000003 28.900000000000034 L 77.15000000000003 32.400000000000034 L 73.94999999999999 34.30000000000001 L 74.75 31.69999999999999 L 70.75 37.30000000000001 L 64.15000000000003 42.19999999999999 L 58.94999999999999 43.5 L 58.150000000000034 45 L 52.150000000000034 48.400000000000034 L 51.94999999999999 49.5 L 47.650000000000034 52 L 42.94999999999999 56.900000000000034 L 44.94999999999999 52.900000000000034 L 42.94999999999999 51.5 L 39.94999999999999 53.80000000000001 L 42.75 54.400000000000034 L 40.05000000000001 58.10000000000002 L 37.35000000000002 57.900000000000034 L 39.150000000000034 60.5 L 36.75 66.30000000000001 L 35.650000000000034 65.19999999999999 L 32.150000000000034 67.40000000000003 L 36.35000000000002 67.40000000000003 L 34.55000000000001 71.80000000000001 L 38.05000000000001 87 L 40.650000000000034 89.69999999999999 L 36.150000000000034 91.60000000000002 L 30.44999999999999 87.90000000000003 L 23.94999999999999 87.5 L 21.75 85.5 L 17.55000000000001 84.5 L 15.25 82.30000000000001 L 10.75 81.5 L 9.850000000000023 76.10000000000002 L 5.449999999999989 70.19999999999999 L 4.650000000000034 65.80000000000001 L 5.050000000000011 61.400000000000034 L 2.25 59.80000000000001 L -3.0500000000000114 51.10000000000002 L -6.149999999999977 48.60000000000002 L -7.550000000000011 43.5 L -10.649999999999977 37.69999999999999 L -11.149999999999977 34.400000000000034 L -16.05000000000001 29.5 L -14.949999999999989 28.100000000000023 L -17.849999999999966 27.19999999999999 L -21.44999999999999 22.600000000000023 L -31.75 21.600000000000023 L -34.75 19.80000000000001 L -36.14999999999998 21.69999999999999 L -40.349999999999966 22 L -44.04999999999998 29.600000000000023 L -43.54999999999998 30.5 L -48.14999999999998 34.19999999999999 L -50.44999999999999 33.80000000000001 L -57.349999999999994 28.5 L -61.14999999999998 27.100000000000023 L -63.94999999999999 23.69999999999999 L -67.64999999999998 21 L -69.35 16.100000000000023 L -68.94999999999999 11.900000000000034 L -72.94999999999999 3.3000000000000114 L -77.75 -0.0999999999999659 L -86.04999999999998 -10.300000000000011 L -88.25 -11.399999999999977 L -90.54999999999998 -16.19999999999999 L -92.54999999999998 -17.30000000000001 L -94.35 -21.399999999999977 L -42.94999999999999 -16.399999999999977 L -36.849999999999966 -91.29999999999998 L -36.25 -91.6 L 4.150000000000034 -89.1 L 2.8500000000000227 -56.89999999999998 L 7.150000000000034 -53.69999999999999 L 12.850000000000023 -53.80000000000001 L 13.75 -50.80000000000001 L 17.150000000000034 -50.30000000000001 L 23.44999999999999 -47.80000000000001 L 29.05000000000001 -48.69999999999999 L 30.850000000000023 -44.599999999999966 L 34.75 -46 L 39.05000000000001 -43.39999999999998 L 41.35000000000002 -44.69999999999999 L 42.650000000000034 -41.599999999999966 L 43.25 -43.80000000000001 L 45.44999999999999 -45.39999999999998 L 46.25 -44 L 49.150000000000034 -44.69999999999999 L 53.650000000000034 -41.099999999999966 L 59.150000000000034 -44.30000000000001 L 61.44999999999999 -43.80000000000001 L 63.85000000000002 -45.30000000000001 L 67.25 -43.89999999999998 L 69.15000000000003 -45.5 L 74.05000000000001 -42.099999999999966 Z  M 40.44999999999999 60.900000000000034 L 37.25 68.5 L 37.25 73.19999999999999 L 38.85000000000002 81.10000000000002 L 36.85000000000002 74.90000000000003 L 37.44999999999999 66.10000000000002 Z"
US.RI,Rhode Island,661.75,126.55,"M 5.25 0.75 L 4.25 1.1500000000000057 L 3.6499999999999773 -1.6499999999999915 L 4.4500000000000455 -1.6499999999999915 Z  M -5.25 -5.049999999999997 L -0.25 -6.450000000000003 L 1.25 -3.1499999999999915 L 2.9500000000000455 -2.049999999999997 L 3.9500000000000455 1.4500000000000028 L 1.75 2.450000000000003 L 1.3500000000000227 4.3500000000000085 L -2.6499999999999773 6.450000000000003 L -2.9500000000000455 2.8500000000000085 Z"
US.AL,Alabama,491.15,312.54999999999995,"M -8.149999999999977 36.35000000000002 L -11.25 40.55000000000007 L -20.849999999999966 41.650000000000034 L -17.94999999999999 40.75000000000006 L -19.149999999999977 39.25000000000006 L -22.349999999999966 39.25000000000006 L -25.649999999999977 14.050000000000068 L -24.349999999999966 -36.64999999999998 L -25.75 -38.24999999999994 L -25.849999999999966 -38.44999999999993 L 9.550000000000011 -41.64999999999998 L 19.25 -8.249999999999943 L 21.450000000000045 -2.949999999999932 L 24.75 2.3500000000000227 L 22.950000000000045 4.9500000000000455 L 22.25 10.350000000000023 L 24.25 14.950000000000045 L 23.850000000000023 19.550000000000068 L 25.850000000000023 23.850000000000023 L -11.549999999999955 27.850000000000023 L -11.75 30.050000000000068 L -8.25 33.55000000000007 Z"
US.MS,Mississippi,444.75,315.3,"M 24.05000000000001 36.5 L 17.350000000000023 36.69999999999999 L 10.649999999999977 38.89999999999998 L 7.850000000000023 41 L 2.6499999999999773 33.099999999999966 L 3.8500000000000227 27.599999999999966 L -23.94999999999999 29.30000000000001 L -22.850000000000023 28.30000000000001 L -24.05000000000001 24.69999999999999 L -22.55000000000001 24.399999999999977 L -22.55000000000001 20.69999999999999 L -21.25 19.5 L -20.05000000000001 14.599999999999966 L -16.649999999999977 11.800000000000011 L -14.550000000000011 6.199999999999989 L -17.149999999999977 4.399999999999977 L -18.350000000000023 -0.9000000000000341 L -17.25 -3.5 L -18.649999999999977 -5 L -17.850000000000023 -7.300000000000011 L -19.149999999999977 -10.100000000000023 L -18.55000000000001 -12.800000000000011 L -20.149999999999977 -16.19999999999999 L -17.649999999999977 -18.5 L -18.44999999999999 -21.5 L -15.949999999999989 -22.30000000000001 L -16.75 -24.30000000000001 L -11.949999999999989 -29 L -12.25 -32.69999999999999 L -10.550000000000011 -35.900000000000034 L -8.050000000000011 -37.60000000000002 L -8.550000000000011 -38.900000000000034 L 14.649999999999977 -40.5 L 20.649999999999977 -41 L 22.05000000000001 -39.400000000000034 L 20.75 11.300000000000011 Z"
US.NC,North Carolina,576.9,248.60000000000002,"M 49.89999999999998 -25.600000000000023 L 50.200000000000045 -24.700000000000017 L 48.5 -25.30000000000001 L 48.5 -25.30000000000001 L 49.10000000000002 -25.400000000000034 L 49.200000000000045 -25.30000000000001 L 49.39999999999998 -25.50000000000003 L 49.60000000000002 -25.50000000000003 Z  M 50.60000000000002 -25.700000000000017 L 52.5 -21.50000000000003 L 58.60000000000002 -13.300000000000011 L 54.10000000000002 -18.100000000000023 L 50.200000000000045 -25.600000000000023 L 50.39999999999998 -25.700000000000017 Z  M -26.5 -11.900000000000034 L -20.699999999999932 -12.200000000000017 L -5.399999999999977 -14.300000000000011 L 48.200000000000045 -25.200000000000017 L 53.200000000000045 -18.30000000000001 L 46.89999999999998 -20.600000000000023 L 49.30000000000007 -18.900000000000034 L 43.700000000000045 -15.000000000000028 L 41.30000000000007 -15.200000000000017 L 41.200000000000045 -13.300000000000011 L 50.10000000000002 -15.900000000000034 L 51.5 -10.500000000000028 L 51.200000000000045 -14.500000000000028 L 52.700000000000045 -16.400000000000034 L 55 -14.400000000000034 L 55.10000000000002 -10.000000000000028 L 53.5 -10.700000000000017 L 52 -6.100000000000023 L 49.5 -4.900000000000034 L 44.80000000000007 -6.400000000000034 L 44.80000000000007 -4.700000000000017 L 39.200000000000045 -5.200000000000017 L 46.5 -3.6000000000000227 L 44.60000000000002 -0.8000000000000114 L 46.30000000000007 -0.30000000000001137 L 43 2.599999999999966 L 39.200000000000045 0.5999999999999659 L 41.700000000000045 3.099999999999966 L 44.39999999999998 3.6999999999999886 L 47.30000000000007 2.799999999999983 L 48 0.19999999999998863 L 50.200000000000045 2.6999999999999886 L 46.89999999999998 6.999999999999972 L 40.10000000000002 8.599999999999966 L 33.89999999999998 15.099999999999966 L 32.30000000000007 18.299999999999955 L 31.600000000000023 24.599999999999966 L 27.399999999999977 24.099999999999966 L 23.200000000000045 25.69999999999999 L 5.600000000000023 13.399999999999977 L -9.799999999999955 15.599999999999966 L -10.399999999999977 13.399999999999977 L -14.799999999999955 10.799999999999955 L -31.399999999999977 12.599999999999966 L -42.10000000000002 17.69999999999999 L -47.299999999999955 18.5 L -58.60000000000002 20.099999999999966 L -58.39999999999998 15.599999999999966 L -56.10000000000002 15.199999999999989 L -55.299999999999955 12.299999999999955 L -52.39999999999998 9.699999999999989 L -48.69999999999993 9 L -43.5 4.499999999999972 L -41.60000000000002 1.599999999999966 L -38.10000000000002 -0.8000000000000114 L -37.299999999999955 0.5999999999999659 L -32.69999999999993 -3.400000000000034 L -30.899999999999977 -2.6000000000000227 L -29.199999999999932 -6.200000000000017 L -27.100000000000023 -8.100000000000023 Z"
US.VA,Virginia,576.75,211.45,"M 50.35000000000002 11.550000000000011 L 48.75 9.150000000000006 L 49.25 11.75 L 48.64999999999998 11.850000000000023 L 48.64999999999998 11.850000000000023 L 48.049999999999955 11.350000000000023 L 48.35000000000002 11.950000000000017 L -5.25 22.850000000000023 L -20.549999999999955 24.950000000000017 L -26.350000000000023 25.25 L -30.25 26.05000000000001 L -53.14999999999998 29.25 L -46.450000000000045 25.850000000000023 L -43.450000000000045 22.950000000000017 L -40.75 18.05000000000001 L -37.25 15.550000000000011 L -32.85000000000002 10.550000000000011 L -30.350000000000023 14.350000000000023 L -26.450000000000045 15.050000000000011 L -24.149999999999977 12.550000000000011 L -22.350000000000023 13.850000000000023 L -18.850000000000023 12.350000000000023 L -17.850000000000023 9.950000000000017 L -16.149999999999977 10.450000000000017 L -10.850000000000023 7.350000000000023 L -11.149999999999977 4.450000000000017 L -6.5499999999999545 -6.449999999999989 L -5.4500000000000455 -11.949999999999989 L -0.5499999999999545 -10.049999999999983 L 2.1499999999999773 -17.75 L 3.75 -17.049999999999983 L 6.9500000000000455 -21.049999999999983 L 8.450000000000045 -24.349999999999994 L 8.75 -29.25 L 15.950000000000045 -25.549999999999983 L 16.649999999999977 -28.849999999999994 L 20.350000000000023 -28.049999999999983 L 20.049999999999955 -26.44999999999999 L 25.850000000000023 -23.94999999999999 L 26.149999999999977 -23.549999999999983 L 26.549999999999955 -23.549999999999983 L 27.450000000000045 -20.549999999999983 L 25.350000000000023 -19.149999999999977 L 24.649999999999977 -14.75 L 26.25 -13.75 L 28.649999999999977 -15.349999999999994 L 31.450000000000045 -12.25 L 35.049999999999955 -12.549999999999983 L 36.549999999999955 -10.75 L 40.64999999999998 -9.549999999999983 L 40.75 -4.75 L 38.450000000000045 -4.849999999999994 L 36.049999999999955 -7.049999999999983 L 31.649999999999977 -8.849999999999994 L 38.14999999999998 -4.049999999999983 L 42.35000000000002 -2.1499999999999773 L 40.049999999999955 -0.25 L 39.85000000000002 1.6500000000000057 L 41.049999999999955 1.8500000000000227 L 43.25 5.150000000000006 L 41.64999999999998 6.150000000000006 L 37.75 2.5500000000000114 L 32.85000000000002 2.5500000000000114 L 37.25 4.150000000000006 L 41.25 7.350000000000023 L 43.75 5.950000000000017 L 47.64999999999998 5.950000000000017 L 50.75 11.450000000000017 L 50.549999999999955 11.450000000000017 Z  M 39.85000000000002 1.6500000000000057 L 39.450000000000045 1.6500000000000057 L 39.450000000000045 1.6500000000000057 L 39.450000000000045 1.6500000000000057 L 35.049999999999955 -2.049999999999983 L 38.14999999999998 1.450000000000017 L 39.450000000000045 1.6500000000000057 L 39.450000000000045 1.6500000000000057 L 39.450000000000045 1.6500000000000057 L 39.75 1.8500000000000227 Z  M 49.549999999999955 11.650000000000006 L 49.85000000000002 11.150000000000006 L 50.049999999999955 11.550000000000011 L 49.75 11.650000000000006 Z  M 53.14999999999998 -14.449999999999989 L 52.64999999999998 -12.049999999999983 L 52.950000000000045 -14.349999999999994 Z  M 48.14999999999998 -12.25 L 48.35000000000002 -12.849999999999994 L 51.450000000000045 -13.849999999999994 L 50.64999999999998 -10.549999999999983 L 47.35000000000002 -1.6499999999999773 L 48.75 0.75 L 47.549999999999955 2.950000000000017 L 45.85000000000002 -0.6499999999999773 L 45.950000000000045 -5.049999999999983 Z"
US.IA,Iowa,390.1,161.2,"M 34 -10 L 37.299999999999955 -5.699999999999989 L 40.299999999999955 -3.799999999999983 L 40.19999999999999 1.3000000000000114 L 38.599999999999966 4.900000000000006 L 34.299999999999955 7.800000000000011 L 30.69999999999999 8.300000000000011 L 29.799999999999955 12.400000000000006 L 31.5 14.200000000000017 L 31.5 16.400000000000006 L 28.899999999999977 21.400000000000006 L 26.5 22.5 L 25.899999999999977 26.200000000000017 L 25.899999999999977 26.200000000000017 L 25.899999999999977 26.200000000000017 L 22 22.400000000000006 L 4.699999999999989 23.700000000000017 L -13 24.200000000000017 L -29.400000000000034 23.900000000000006 L -29.400000000000034 23.900000000000006 L -30.200000000000045 20.700000000000017 L -30.80000000000001 12.100000000000023 L -31.5 9.5 L -33.400000000000034 8.100000000000023 L -33.200000000000045 3.9000000000000057 L -34.30000000000001 0.700000000000017 L -36.80000000000001 -2.8999999999999773 L -37.30000000000001 -7.799999999999983 L -38.400000000000034 -8.199999999999989 L -40.30000000000001 -12.099999999999994 L -38 -18.299999999999983 L -39.30000000000001 -20 L -39.700000000000045 -24.599999999999994 L -37.900000000000034 -24.69999999999999 L 5.7999999999999545 -25.299999999999983 L 25.599999999999966 -26.19999999999999 L 27.799999999999955 -22.599999999999994 L 26.899999999999977 -20.5 L 28.799999999999955 -13.599999999999994 L 33.099999999999966 -12.399999999999977 L 34.19999999999999 -10.399999999999977 L 34 -10 Z"
US.MD,Maryland,600.45,185.60000000000002,"M 29.25 11.499999999999972 L 29.75 9.999999999999972 L 29.449999999999932 11.399999999999977 Z  M 30.449999999999932 3.799999999999983 L 30.449999999999932 5.799999999999983 L 30.25 3.8999999999999773 L 30.25 3.8999999999999773 Z  M 27.75 11.999999999999972 L 24.649999999999977 12.999999999999972 L 24.449999999999932 13.599999999999966 L 21.84999999999991 14.699999999999989 L 22.049999999999955 10.899999999999977 L 18.25 9.099999999999966 L 18.34999999999991 10.299999999999983 L 13.949999999999932 7.199999999999989 L 17.549999999999955 4.799999999999983 L 15.949999999999932 3.099999999999966 L 13.049999999999955 2.4999999999999716 L 15.25 -2.842170943040401e-14 L 13.149999999999977 -0.8000000000000114 L 12.149999999999977 -4.000000000000028 L 14.25 -8.600000000000023 L 14.75 -12.300000000000011 L 12.149999999999977 -7.600000000000023 L 10.549999999999955 -8.000000000000028 L 10.449999999999932 -5.300000000000011 L 8.049999999999955 -5.000000000000028 L 10.449999999999932 -2.6000000000000227 L 9.649999999999977 0.9999999999999716 L 11.349999999999909 6.899999999999977 L 13.25 9.999999999999972 L 9.949999999999932 8.099999999999966 L 15.149999999999977 12.699999999999989 L 15.449999999999932 14.199999999999989 L 11.849999999999909 12.399999999999977 L 8.049999999999955 12.199999999999989 L 4.849999999999909 9.099999999999966 L 2.949999999999932 11.399999999999977 L 1.75 9.499999999999972 L 3.949999999999932 5.399999999999977 L 3.849999999999909 3.799999999999983 L 4.949999999999932 1.9999999999999716 L 2.1499999999999773 1.8999999999999773 L -3.650000000000091 -0.6000000000000227 L -3.3500000000000227 -2.200000000000017 L -7.050000000000068 -3.0000000000000284 L -9.450000000000045 -7.300000000000011 L -13.350000000000023 -8.000000000000028 L -16.950000000000045 -6.000000000000028 L -17.050000000000068 -4.400000000000034 L -19.850000000000023 -4.100000000000023 L -21.350000000000023 -5.400000000000034 L -23.15000000000009 -1.8000000000000114 L -24.550000000000068 -2.1000000000000227 L -29.050000000000068 3.299999999999983 L -30.450000000000045 -5.100000000000023 L -8.550000000000068 -9.300000000000011 L 16.149999999999977 -14.700000000000017 L 22.049999999999955 5.599999999999966 L 29.949999999999932 3.8999999999999773 L 29.84999999999991 7.599999999999966 L 28.75 8.099999999999966 Z"
US.DE,Delaware,623.75,179.85,"M 6.9500000000000455 9.650000000000006 L 6.5499999999999545 9.550000000000011 L 6.649999999999977 9.650000000000006 L -1.25 11.349999999999994 L -7.149999999999977 -8.949999999999989 L -5.149999999999977 -11.349999999999994 L -2.8500000000000227 -11.349999999999994 L -4.4500000000000455 -7.75 L -3.6499999999999773 -5.25 L -1.1499999999999773 -3.3499999999999943 L 0.35000000000002274 0.8499999999999943 L 4.25 4.349999999999994 L 5.25 4.150000000000006 L 7.149999999999977 9.550000000000011 L 6.9500000000000455 9.650000000000006 Z"
US.PA,Pennsylvania,589.3,157.7,"M 30.700000000000045 -9.199999999999989 L 32 -7.899999999999977 L 31 -5.399999999999977 L 31.800000000000068 -2.299999999999983 L 33 -2.3999999999999773 L 39 3 L 35.80000000000007 6.200000000000017 L 34.700000000000045 8.400000000000006 L 31.600000000000023 10.800000000000011 L 29.300000000000068 10.800000000000011 L 27.300000000000068 13.200000000000017 L 2.6000000000000227 18.600000000000023 L -19.299999999999955 22.80000000000001 L -32.59999999999991 25.200000000000017 L -35.19999999999993 9.900000000000006 L -35.19999999999993 9.900000000000006 L -39 -12.199999999999989 L -37.39999999999998 -13.099999999999994 L -30.5 -18.5 L -29.699999999999932 -14.099999999999994 L 24.40000000000009 -25.19999999999999 L 28.200000000000045 -23.099999999999994 L 29.200000000000045 -19.69999999999999 L 34.700000000000045 -16.599999999999994 L 34.700000000000045 -16.5 Z"
